travel_destination_name,stay_date,average_occupancy
Destin (Florida) (US),2023-06-10,0.8235961122025354
Destin (Florida) (US),2023-06-11,0.6854273843817821
Destin (Florida) (US),2023-06-12,0.7968402096179649
Destin (Florida) (US),2023-06-13,0.8342704237902967
Destin (Florida) (US),2023-06-14,0.7978637334867307
Destin (Florida) (US),2023-06-15,0.7789094668161202
Destin (Florida) (US),2023-06-16,0.8507475379099452
Destin (Florida) (US),2023-06-17,0.8729834435651173
Destin (Florida) (US),2023-06-18,0.680502229753644
Destin (Florida) (US),2023-06-19,0.7052419114457887
Destin (Florida) (US),2023-06-20,0.7792657577177315
Destin (Florida) (US),2023-06-21,0.764131371247017
Destin (Florida) (US),2023-06-22,0.7536862976197728
Destin (Florida) (US),2023-06-23,0.8361599742312752
Destin (Florida) (US),2023-06-24,0.8824441133791231
Destin (Florida) (US),2023-06-25,0.6989338080950379
Destin (Florida) (US),2023-06-26,0.7721879676213842
Destin (Florida) (US),2023-06-27,0.8359503548931834
Destin (Florida) (US),2023-06-28,0.807137256650056
Destin (Florida) (US),2023-06-29,0.7459753039105899
Destin (Florida) (US),2023-06-30,0.8134509857043795
Destin (Florida) (US),2023-07-01,0.9494414257188216
Destin (Florida) (US),2023-07-02,0.9360059087652716
Destin (Florida) (US),2023-07-03,0.8741130853126545
Destin (Florida) (US),2023-07-04,0.7092402340957862
Destin (Florida) (US),2023-07-05,0.6513749036220734
Destin (Florida) (US),2023-07-06,0.6855400179655196
Destin (Florida) (US),2023-07-07,0.7377805355582165
Destin (Florida) (US),2023-07-08,0.734558272359001
Destin (Florida) (US),2023-07-09,0.635497094601784
Destin (Florida) (US),2023-07-10,0.7165087246134112
Destin (Florida) (US),2023-07-11,0.7437445721903277
Destin (Florida) (US),2023-07-12,0.7408458107643898
Destin (Florida) (US),2023-07-13,0.7717880337425644
Destin (Florida) (US),2023-07-14,0.8366569347352412
Destin (Florida) (US),2023-07-15,0.8384740065461059
Destin (Florida) (US),2023-07-16,0.7266077895043598
Destin (Florida) (US),2023-07-17,0.7973463489136301
Destin (Florida) (US),2023-07-18,0.8104207371982013
Destin (Florida) (US),2023-07-19,0.8344303272591146
Destin (Florida) (US),2023-07-20,0.8685450393759677
Destin (Florida) (US),2023-07-21,0.9549159343278959
Destin (Florida) (US),2023-07-22,0.9158794720379043
Destin (Florida) (US),2023-07-23,0.6696623674776699
Destin (Florida) (US),2023-07-24,0.7550872436861122
Destin (Florida) (US),2023-07-25,0.7691402174655071
Destin (Florida) (US),2023-07-26,0.7809476714584573
Destin (Florida) (US),2023-07-27,0.813911807536216
Destin (Florida) (US),2023-07-28,0.9266093592768617
Destin (Florida) (US),2023-07-29,0.9372611090115957
Destin (Florida) (US),2023-07-30,0.6361723514064529
Destin (Florida) (US),2023-07-31,0.6339753838438816
Destin (Florida) (US),2023-08-01,0.7215127700966395
Destin (Florida) (US),2023-08-02,0.7467395121152378
Destin (Florida) (US),2023-08-03,0.7352542898243122
Destin (Florida) (US),2023-08-04,0.809709525849329
Destin (Florida) (US),2023-08-05,0.7924508733061864
Destin (Florida) (US),2023-08-06,0.6381398442608336
Destin (Florida) (US),2023-08-07,0.6321436889360719
Destin (Florida) (US),2023-08-08,0.6320738902832225
Destin (Florida) (US),2023-08-09,0.6716833178355092
Destin (Florida) (US),2023-08-10,0.6855733081260065
Destin (Florida) (US),2023-08-11,0.7476289344183982
Destin (Florida) (US),2023-08-12,0.7625796338839261
Destin (Florida) (US),2023-08-13,0.5476782848198444
Destin (Florida) (US),2023-08-14,0.5927119522897623
Destin (Florida) (US),2023-08-15,0.5997023283655672
Destin (Florida) (US),2023-08-16,0.6075402712784619
Destin (Florida) (US),2023-08-17,0.6287297131974566
Destin (Florida) (US),2023-08-18,0.7014548072493456
Destin (Florida) (US),2023-08-19,0.7314709125275143
Destin (Florida) (US),2023-08-20,0.5263107652675392
Destin (Florida) (US),2023-08-21,0.6047257112117939
Destin (Florida) (US),2023-08-22,0.6621384781617509
Destin (Florida) (US),2023-08-23,0.6269067253589308
Destin (Florida) (US),2023-08-24,0.5914269246594985
Destin (Florida) (US),2023-08-25,0.6784471631013609
Destin (Florida) (US),2023-08-26,0.6990728064400394
Destin (Florida) (US),2023-08-27,0.49648617827356345
Destin (Florida) (US),2023-08-28,0.47028281784328696
Destin (Florida) (US),2023-08-29,0.5060630079825016
Destin (Florida) (US),2023-08-30,0.48167664194134585
Destin (Florida) (US),2023-08-31,0.45557659076670526
Destin (Florida) (US),2023-09-01,0.6042173904271256
Destin (Florida) (US),2023-09-02,0.7846930256154169
Destin (Florida) (US),2023-09-03,0.7515106028816022
Destin (Florida) (US),2023-09-04,0.4244383864535025
Destin (Florida) (US),2023-09-05,0.512014295115584
Destin (Florida) (US),2023-09-06,0.5540847247906479
Destin (Florida) (US),2023-09-07,0.5534453233549539
Destin (Florida) (US),2023-09-08,0.6788024809527884
Destin (Florida) (US),2023-09-09,0.6925896407019176
Destin (Florida) (US),2023-09-10,0.5247927106787497
Destin (Florida) (US),2023-09-11,0.5744944589497021
Destin (Florida) (US),2023-09-12,0.6107959541070027
Destin (Florida) (US),2023-09-13,0.6039096815372035
Destin (Florida) (US),2023-09-14,0.6394406008155918
Destin (Florida) (US),2023-09-15,0.7387756979964835
Destin (Florida) (US),2023-09-16,0.7563822330046275
Destin (Florida) (US),2023-09-17,0.48971840657928634
Destin (Florida) (US),2023-09-18,0.5490339163177612
Destin (Florida) (US),2023-09-19,0.6043570718715356
Destin (Florida) (US),2023-09-20,0.6274638728984255
Destin (Florida) (US),2023-09-21,0.6038386304541161
Destin (Florida) (US),2023-09-22,0.7865623744661224
Destin (Florida) (US),2023-09-23,0.7404855963443006
Destin (Florida) (US),2023-09-24,0.49108123563436545
Destin (Florida) (US),2023-09-25,0.5224756430580231
Destin (Florida) (US),2023-09-26,0.5227393012276975
Destin (Florida) (US),2023-09-27,0.5259696947853923
Destin (Florida) (US),2023-09-28,0.5291737628736295
Destin (Florida) (US),2023-09-29,0.7213842704878103
Destin (Florida) (US),2023-09-30,0.7757734405203225
Destin (Florida) (US),2023-10-01,0.49242655174281746
Destin (Florida) (US),2023-10-02,0.530713472077932
Destin (Florida) (US),2023-10-03,0.5478249430715084
Destin (Florida) (US),2023-10-04,0.5801947253905897
Destin (Florida) (US),2023-10-05,0.6065237563125387
Destin (Florida) (US),2023-10-06,0.8580665817673848
Destin (Florida) (US),2023-10-07,0.9141831107518293
Destin (Florida) (US),2023-10-08,0.7094633062680904
Destin (Florida) (US),2023-10-09,0.632904653891756
Destin (Florida) (US),2023-10-10,0.6651724250342637
Destin (Florida) (US),2023-10-11,0.6676201590556133
Destin (Florida) (US),2023-10-12,0.6691086159164995
Destin (Florida) (US),2023-10-13,0.774290767481113
Destin (Florida) (US),2023-10-14,0.7411996138592913
Destin (Florida) (US),2023-10-15,0.5249843285375754
Destin (Florida) (US),2023-10-16,0.6193582661172712
Destin (Florida) (US),2023-10-17,0.6031606907525872
Destin (Florida) (US),2023-10-18,0.5874707064125957
Destin (Florida) (US),2023-10-19,0.5601975918317319
Destin (Florida) (US),2023-10-20,0.6686635779962545
Destin (Florida) (US),2023-10-21,0.6570011075179361
Destin (Florida) (US),2023-10-22,0.44021844632837315
Destin (Florida) (US),2023-10-23,0.5608359517707702
Destin (Florida) (US),2023-10-24,0.5977361077997971
Destin (Florida) (US),2023-10-25,0.6111034968080292
Destin (Florida) (US),2023-10-26,0.6106520565618507
Destin (Florida) (US),2023-10-27,0.5772101269413283
Destin (Florida) (US),2023-10-28,0.5636178261358924
Destin (Florida) (US),2023-10-29,0.3744523001283773
Destin (Florida) (US),2023-10-30,0.4240328009154376
Destin (Florida) (US),2023-10-31,0.4324401975469021
Destin (Florida) (US),2023-11-01,0.49380779621843945
Destin (Florida) (US),2023-11-02,0.5483372672545855
Destin (Florida) (US),2023-11-03,0.6334525093700163
Destin (Florida) (US),2023-11-04,0.6174325861056941
Destin (Florida) (US),2023-11-05,0.4573436006453338
Destin (Florida) (US),2023-11-06,0.6263728095963947
Destin (Florida) (US),2023-11-07,0.6542134069980177
Destin (Florida) (US),2023-11-08,0.6211959171292171
Destin (Florida) (US),2023-11-09,0.5351718994759298
Destin (Florida) (US),2023-11-10,0.6704596326623137
Destin (Florida) (US),2023-11-11,0.6390703621362337
Destin (Florida) (US),2023-11-12,0.39272346181758583
Destin (Florida) (US),2023-11-13,0.4839400935759612
Destin (Florida) (US),2023-11-14,0.5568812840414106
Destin (Florida) (US),2023-11-15,0.5111733149773818
Destin (Florida) (US),2023-11-16,0.4474072894025397
Destin (Florida) (US),2023-11-17,0.455518390467703
Destin (Florida) (US),2023-11-18,0.5080835179692532
Destin (Florida) (US),2023-11-19,0.4054225858334502
Destin (Florida) (US),2023-11-20,0.38408280564152963
Destin (Florida) (US),2023-11-21,0.3941504938024594
Destin (Florida) (US),2023-11-22,0.4789821015744407
Destin (Florida) (US),2023-11-23,0.6129777611874797
Destin (Florida) (US),2023-11-24,0.6495107175061587
Destin (Florida) (US),2023-11-25,0.49439350746455357
Destin (Florida) (US),2023-11-26,0.32004641060752587
Destin (Florida) (US),2023-11-27,0.39895740407515506
Destin (Florida) (US),2023-11-28,0.407393362255492
Destin (Florida) (US),2023-11-29,0.41807448705357475
Destin (Florida) (US),2023-11-30,0.43416497198214177
Destin (Florida) (US),2023-12-01,0.416087744474218
Destin (Florida) (US),2023-12-02,0.39437666536507865
Destin (Florida) (US),2023-12-03,0.32977021459519557
Destin (Florida) (US),2023-12-04,0.4681090867078866
Destin (Florida) (US),2023-12-05,0.5094527641585201
Destin (Florida) (US),2023-12-06,0.48950023335098636
Destin (Florida) (US),2023-12-07,0.4570317878706609
Destin (Florida) (US),2023-12-08,0.5081575337325773
Destin (Florida) (US),2023-12-09,0.4873758798903992
Destin (Florida) (US),2023-12-10,0.31647660823968526
Destin (Florida) (US),2023-12-11,0.3926823093104003
Destin (Florida) (US),2023-12-12,0.4403539852895869
Destin (Florida) (US),2023-12-13,0.44121079598348056
Destin (Florida) (US),2023-12-14,0.3549627360316135
Destin (Florida) (US),2023-12-15,0.35072423369976624
Destin (Florida) (US),2023-12-16,0.37106261515690137
Destin (Florida) (US),2023-12-17,0.2703417426777621
Destin (Florida) (US),2023-12-18,0.3218778814149694
Destin (Florida) (US),2023-12-19,0.32103032647096996
Destin (Florida) (US),2023-12-20,0.291817129109754
Destin (Florida) (US),2023-12-21,0.3241047468621063
Destin (Florida) (US),2023-12-22,0.37576221032077894
Destin (Florida) (US),2023-12-23,0.37335790461880103
Destin (Florida) (US),2023-12-24,0.36905632792140947
Destin (Florida) (US),2023-12-25,0.37220019195595305
Destin (Florida) (US),2023-12-26,0.5143089517680768
Destin (Florida) (US),2023-12-27,0.6290296887655279
Destin (Florida) (US),2023-12-28,0.6345715719938012
Destin (Florida) (US),2023-12-29,0.638510232468539
Destin (Florida) (US),2023-12-30,0.6253640886636198
Destin (Florida) (US),2023-12-31,0.6793521763622348
Destin (Florida) (US),2024-01-01,0.3423828992363929
Destin (Florida) (US),2024-01-02,0.29216449875884865
Destin (Florida) (US),2024-01-03,0.29951097001011706
Destin (Florida) (US),2024-01-04,0.319426088910497
Destin (Florida) (US),2024-01-05,0.33453348592408866
Destin (Florida) (US),2024-01-06,0.3424733973465588
Destin (Florida) (US),2024-01-07,0.32851993716393396
Destin (Florida) (US),2024-01-08,0.4444193479233574
Destin (Florida) (US),2024-01-09,0.48160629587096887
Destin (Florida) (US),2024-01-10,0.5038511139219521
Destin (Florida) (US),2024-01-11,0.4807473171525587
Destin (Florida) (US),2024-01-12,0.4844738053326671
Destin (Florida) (US),2024-01-13,0.5337014653938943
Destin (Florida) (US),2024-01-14,0.43591478228428326
Destin (Florida) (US),2024-01-15,0.4154168719917693
Destin (Florida) (US),2024-01-16,0.4622596187804932
Destin (Florida) (US),2024-01-17,0.460846531393214
Destin (Florida) (US),2024-01-18,0.4261049140315124
Destin (Florida) (US),2024-01-19,0.4013420224925705
Destin (Florida) (US),2024-01-20,0.40829574666848556
Destin (Florida) (US),2024-01-21,0.35774979409580876
Destin (Florida) (US),2024-01-22,0.49186614646035914
Destin (Florida) (US),2024-01-23,0.6028587420576456
Destin (Florida) (US),2024-01-24,0.5912574940322486
Destin (Florida) (US),2024-01-25,0.4865466819935356
Destin (Florida) (US),2024-01-26,0.522263220988849
Destin (Florida) (US),2024-01-27,0.4898596471556561
Destin (Florida) (US),2024-01-28,0.40914833158935293
Destin (Florida) (US),2024-01-29,0.5221942978070836
Destin (Florida) (US),2024-01-30,0.5789578158540811
Destin (Florida) (US),2024-01-31,0.5698611406545613
Destin (Florida) (US),2024-02-01,0.5221689793424333
Destin (Florida) (US),2024-02-02,0.5708209886021612
Destin (Florida) (US),2024-02-03,0.5804276164364149
Destin (Florida) (US),2024-02-04,0.4201483627958064
Destin (Florida) (US),2024-02-05,0.5484258865556478
Destin (Florida) (US),2024-02-06,0.6007156690077218
Destin (Florida) (US),2024-02-07,0.5762878289439601
Destin (Florida) (US),2024-02-08,0.4869211873795896
Destin (Florida) (US),2024-02-09,0.6034077688956573
Destin (Florida) (US),2024-02-10,0.6049486397013685
Destin (Florida) (US),2024-02-11,0.46299912809328514
Destin (Florida) (US),2024-02-12,0.5731378651974899
Destin (Florida) (US),2024-02-13,0.6637804445978538
Destin (Florida) (US),2024-02-14,0.6555110790268169
Destin (Florida) (US),2024-02-15,0.584602692252032
Destin (Florida) (US),2024-02-16,0.7342513376420201
Destin (Florida) (US),2024-02-17,0.7937704309793576
Destin (Florida) (US),2024-02-18,0.6160972686201455
Destin (Florida) (US),2024-02-19,0.6361693932839589
Destin (Florida) (US),2024-02-20,0.7013647110775545
Destin (Florida) (US),2024-02-21,0.7056996629018505
Destin (Florida) (US),2024-02-22,0.6676363092583022
Destin (Florida) (US),2024-02-23,0.7766426841327753
Destin (Florida) (US),2024-02-24,0.836337223532837
Destin (Florida) (US),2024-02-25,0.5812090382364479
Destin (Florida) (US),2024-02-26,0.7406766477133697
Destin (Florida) (US),2024-02-27,0.8102126037926697
Destin (Florida) (US),2024-02-28,0.7981779293810368
Destin (Florida) (US),2024-02-29,0.6654428206494961
Destin (Florida) (US),2024-03-01,0.6808361823781046
Destin (Florida) (US),2024-03-02,0.7049820633181094
Destin (Florida) (US),2024-03-03,0.5015180374066295
Destin (Florida) (US),2024-03-04,0.6204984187310891
Destin (Florida) (US),2024-03-05,0.6553705370516505
Destin (Florida) (US),2024-03-06,0.6939714322422172
Destin (Florida) (US),2024-03-07,0.6326143974041885
Destin (Florida) (US),2024-03-08,0.5939596528845339
Destin (Florida) (US),2024-03-09,0.7002666193481091
Destin (Florida) (US),2024-03-10,0.7215848728434285
Destin (Florida) (US),2024-03-11,0.83435903488741
Destin (Florida) (US),2024-03-12,0.8731233448233804
Destin (Florida) (US),2024-03-13,0.8630805182262221
Destin (Florida) (US),2024-03-14,0.8268305618469707
Destin (Florida) (US),2024-03-15,0.7911724502691546
Destin (Florida) (US),2024-03-16,0.7832097135709619
Destin (Florida) (US),2024-03-17,0.4931731760944065
Destin (Florida) (US),2024-03-18,0.5274447597764341
Destin (Florida) (US),2024-03-19,0.5859919343355706
Destin (Florida) (US),2024-03-20,0.578864931041055
Destin (Florida) (US),2024-03-21,0.5668033080867693
Destin (Florida) (US),2024-03-22,0.6792129464873343
Destin (Florida) (US),2024-03-23,0.7678496504931477
Destin (Florida) (US),2024-03-24,0.733069097405518
Destin (Florida) (US),2024-03-25,0.8269140852305016
Destin (Florida) (US),2024-03-26,0.8586579937146472
Destin (Florida) (US),2024-03-27,0.8760625155972656
Destin (Florida) (US),2024-03-28,0.8776357304135174
Destin (Florida) (US),2024-03-29,0.923570178172723
Destin (Florida) (US),2024-03-30,0.8968692764063197
Destin (Florida) (US),2024-03-31,0.7592973453538211
Destin (Florida) (US),2024-04-01,0.8788429489525059
Destin (Florida) (US),2024-04-02,0.9279181988699065
Destin (Florida) (US),2024-04-03,0.9336139766827277
Destin (Florida) (US),2024-04-04,0.9155291160352552
Destin (Florida) (US),2024-04-05,0.9326001892693632
Destin (Florida) (US),2024-04-06,0.8224939828998841
Destin (Florida) (US),2024-04-07,0.47582642137002806
Destin (Florida) (US),2024-04-08,0.5417342376940971
Destin (Florida) (US),2024-04-09,0.5997997275234006
Destin (Florida) (US),2024-04-10,0.6019340317993294
Destin (Florida) (US),2024-04-11,0.6332306777248977
Destin (Florida) (US),2024-04-12,0.7567819848738193
Destin (Florida) (US),2024-04-13,0.7659107747268298
Destin (Florida) (US),2024-04-14,0.579663464248538
Destin (Florida) (US),2024-04-15,0.6644385696830328
Destin (Florida) (US),2024-04-16,0.7059036679480185
Destin (Florida) (US),2024-04-17,0.7133267098549817
Destin (Florida) (US),2024-04-18,0.6501482769347802
Destin (Florida) (US),2024-04-19,0.7633166934248307
Destin (Florida) (US),2024-04-20,0.817299200431577
Destin (Florida) (US),2024-04-21,0.5800301751702818
Destin (Florida) (US),2024-04-22,0.6246630379527421
Destin (Florida) (US),2024-04-23,0.6907160212454126
Destin (Florida) (US),2024-04-24,0.7189760607668871
Destin (Florida) (US),2024-04-25,0.7165039993935137
Destin (Florida) (US),2024-04-26,0.8893319464354763
Destin (Florida) (US),2024-04-27,0.9351967768897056
Destin (Florida) (US),2024-04-28,0.6289815572791928
Destin (Florida) (US),2024-04-29,0.7632209525875372
Destin (Florida) (US),2024-04-30,0.7782719457693396
Destin (Florida) (US),2024-05-01,0.7758344614306383
Destin (Florida) (US),2024-05-02,0.8103998095720767
Destin (Florida) (US),2024-05-03,0.8374901913135415
Destin (Florida) (US),2024-05-04,0.8851803323757732
Destin (Florida) (US),2024-05-05,0.5968453349889767
Destin (Florida) (US),2024-05-06,0.7384434153798977
Destin (Florida) (US),2024-05-07,0.8409919004181097
Destin (Florida) (US),2024-05-08,0.8408659020090873
Destin (Florida) (US),2024-05-09,0.7447535829560147
Destin (Florida) (US),2024-05-10,0.7943158374290795
Destin (Florida) (US),2024-05-11,0.7942351886881919
Destin (Florida) (US),2024-05-12,0.5706987830703327
Destin (Florida) (US),2024-05-13,0.6169679363018907
Destin (Florida) (US),2024-05-14,0.706631202976575
Destin (Florida) (US),2024-05-15,0.7336712055356975
Destin (Florida) (US),2024-05-16,0.6926611781801365
Destin (Florida) (US),2024-05-17,0.762899143317477
Destin (Florida) (US),2024-05-18,0.8212303916916657
Destin (Florida) (US),2024-05-19,0.7234297906934232
Destin (Florida) (US),2024-05-20,0.8161075314622801
Destin (Florida) (US),2024-05-21,0.7817777154287474
Destin (Florida) (US),2024-05-22,0.786184584878447
Destin (Florida) (US),2024-05-23,0.7695026049296639
Destin (Florida) (US),2024-05-24,0.9133553595431391
Destin (Florida) (US),2024-05-25,0.9701670564748665
Destin (Florida) (US),2024-05-26,0.9531666065186135
Destin (Florida) (US),2024-05-27,0.701803919444963
Destin (Florida) (US),2024-05-28,0.7648207685846239
Destin (Florida) (US),2024-05-29,0.7907780741245387
Destin (Florida) (US),2024-05-30,0.7965702643182203
Destin (Florida) (US),2024-05-31,0.8063560580044756
Destin (Florida) (US),2024-06-01,0.7698073353953827
Destin (Florida) (US),2024-06-02,0.658503654856995
Destin (Florida) (US),2024-06-03,0.761801602722589
Destin (Florida) (US),2024-06-04,0.8035022166591265
Destin (Florida) (US),2024-06-05,0.7923175650633403
Destin (Florida) (US),2024-06-06,0.7629729471723741
Destin (Florida) (US),2024-06-07,0.826197393402061
Destin (Florida) (US),2024-06-08,0.8308067725025731
Destin (Florida) (US),2024-06-09,0.6630788024015413
Destin (Florida) (US),2024-06-10,0.721121058583357
Destin (Florida) (US),2024-06-11,0.7487537344759014
Destin (Florida) (US),2024-06-12,0.7517001116375527
Destin (Florida) (US),2024-06-13,0.7574648793324967
Destin (Florida) (US),2024-06-14,0.8149317740203882
Destin (Florida) (US),2024-06-15,0.7985486647066574
Destin (Florida) (US),2024-06-16,0.6245089985983054
Destin (Florida) (US),2024-06-17,0.6975500783254412
Destin (Florida) (US),2024-06-18,0.733889346829346
Destin (Florida) (US),2024-06-19,0.7796361122742109
Destin (Florida) (US),2024-06-20,0.8025919776783312
Destin (Florida) (US),2024-06-21,0.9043035839538656
Destin (Florida) (US),2024-06-22,0.8941699649547352
Destin (Florida) (US),2024-06-23,0.7351117316323245
Destin (Florida) (US),2024-06-24,0.7873356063199006
Destin (Florida) (US),2024-06-25,0.8477998098063598
Destin (Florida) (US),2024-06-26,0.8266557699294919
Destin (Florida) (US),2024-06-27,0.8110984098976366
Destin (Florida) (US),2024-06-28,0.8590149305373778
Destin (Florida) (US),2024-06-29,0.8614944182382989
Destin (Florida) (US),2024-06-30,0.6955033648020846
Destin (Florida) (US),2024-07-01,0.6734448897594145
Destin (Florida) (US),2024-07-02,0.7178369053923337
Destin (Florida) (US),2024-07-03,0.8249858139621193
Destin (Florida) (US),2024-07-04,0.9724709098004659
Destin (Florida) (US),2024-07-05,0.9716643982435058
Destin (Florida) (US),2024-07-06,0.8882650930547246
Destin (Florida) (US),2024-07-07,0.6362774677064665
Destin (Florida) (US),2024-07-08,0.715478639489297
Destin (Florida) (US),2024-07-09,0.7811462256594511
Destin (Florida) (US),2024-07-10,0.825368493768582
Destin (Florida) (US),2024-07-11,0.8207638359129346
Destin (Florida) (US),2024-07-12,0.9087376550863365
Destin (Florida) (US),2024-07-13,0.9249038527883643
Destin (Florida) (US),2024-07-14,0.7165438265017579
Destin (Florida) (US),2024-07-15,0.7455684867041974
Destin (Florida) (US),2024-07-16,0.7864809814624357
Destin (Florida) (US),2024-07-17,0.7625601567478126
Destin (Florida) (US),2024-07-18,0.7550826978298576
Destin (Florida) (US),2024-07-19,0.8476155610321767
Destin (Florida) (US),2024-07-20,0.8735973029233176
Destin (Florida) (US),2024-07-21,0.7108957944895279
Destin (Florida) (US),2024-07-22,0.73090687360988
Destin (Florida) (US),2024-07-23,0.7801051175037884
Destin (Florida) (US),2024-07-24,0.7926908103093679
Destin (Florida) (US),2024-07-25,0.8128781317445275
Destin (Florida) (US),2024-07-26,0.9217499307287683
Destin (Florida) (US),2024-07-27,0.8977785090245466
Destin (Florida) (US),2024-07-28,0.6830775622567689
Destin (Florida) (US),2024-07-29,0.7034358108862997
Destin (Florida) (US),2024-07-30,0.7228049351543988
Destin (Florida) (US),2024-07-31,0.72614598075165
Destin (Florida) (US),2024-08-01,0.759204551739638
Destin (Florida) (US),2024-08-02,0.8929616049694816
Destin (Florida) (US),2024-08-03,0.9020661397713904
Destin (Florida) (US),2024-08-04,0.7000060863272505
Destin (Florida) (US),2024-08-05,0.690806839859579
Destin (Florida) (US),2024-08-06,0.6913691651810226
Destin (Florida) (US),2024-08-07,0.7085802600723651
Destin (Florida) (US),2024-08-08,0.7241466693509333
Destin (Florida) (US),2024-08-09,0.8403707086494477
Destin (Florida) (US),2024-08-10,0.8686394326311356
Destin (Florida) (US),2024-08-11,0.602792862387046
Destin (Florida) (US),2024-08-12,0.6258495921348102
Destin (Florida) (US),2024-08-13,0.6505647834611076
Destin (Florida) (US),2024-08-14,0.6244158230481055
Destin (Florida) (US),2024-08-15,0.6688066518839867
Destin (Florida) (US),2024-08-16,0.7771070945629602
Destin (Florida) (US),2024-08-17,0.8196957844605484
Destin (Florida) (US),2024-08-18,0.5707437834116743
Destin (Florida) (US),2024-08-19,0.6162752832746722
Destin (Florida) (US),2024-08-20,0.6463276199127659
Destin (Florida) (US),2024-08-21,0.6613664676852447
Destin (Florida) (US),2024-08-22,0.6570196835952884
Destin (Florida) (US),2024-08-23,0.7525373785029337
Destin (Florida) (US),2024-08-24,0.7929036079180791
Destin (Florida) (US),2024-08-25,0.579960559239211
Destin (Florida) (US),2024-08-26,0.5969151858150286
Destin (Florida) (US),2024-08-27,0.6164635055864829
Destin (Florida) (US),2024-08-28,0.5932448889353888
Destin (Florida) (US),2024-08-29,0.5847446793566047
Destin (Florida) (US),2024-08-30,0.8230321602451118
Destin (Florida) (US),2024-08-31,0.9627328129738714
Destin (Florida) (US),2024-09-01,0.9429112081267722
Destin (Florida) (US),2024-09-02,0.4786580812519891
Destin (Florida) (US),2024-09-03,0.4787893959402949
Destin (Florida) (US),2024-09-04,0.5656009003433855
Destin (Florida) (US),2024-09-05,0.5848896191659528
Destin (Florida) (US),2024-09-06,0.6846297137139536
Destin (Florida) (US),2024-09-07,0.6579531664939199
Destin (Florida) (US),2024-09-08,0.5187215899738493
Destin (Florida) (US),2024-09-09,0.6458810502687107
Destin (Florida) (US),2024-09-10,0.7070846182873702
Destin (Florida) (US),2024-09-11,0.653312027446164
Destin (Florida) (US),2024-09-12,0.6439287971253902
Destin (Florida) (US),2024-09-13,0.7997370550501515
Destin (Florida) (US),2024-09-14,0.8589619221619118
Destin (Florida) (US),2024-09-15,0.6101782844769482
Destin (Florida) (US),2024-09-16,0.6645961124747216
Destin (Florida) (US),2024-09-17,0.7106456821621183
Destin (Florida) (US),2024-09-18,0.7208471040966916
Destin (Florida) (US),2024-09-19,0.7320916188236952
Destin (Florida) (US),2024-09-20,0.8728573501664985
Destin (Florida) (US),2024-09-21,0.8973477566962962
Destin (Florida) (US),2024-09-22,0.626418886672583
Destin (Florida) (US),2024-09-23,0.7053760753606533
Destin (Florida) (US),2024-09-24,0.6675858382161296
Destin (Florida) (US),2024-09-25,0.6394146746412782
Destin (Florida) (US),2024-09-26,0.8977629978904118
Destin (Florida) (US),2024-09-27,0.5924701017163486
Destin (Florida) (US),2024-09-28,0.5817326467945305
Destin (Florida) (US),2024-09-29,0.43523325341883634
Destin (Florida) (US),2024-09-30,0.48032738552264015
Destin (Florida) (US),2024-10-01,0.5449154902661424
Destin (Florida) (US),2024-10-02,0.5491876516203102
Destin (Florida) (US),2024-10-03,0.5719115048092618
Destin (Florida) (US),2024-10-04,0.7497364518185695
Destin (Florida) (US),2024-10-05,0.826185049285056
Destin (Florida) (US),2024-10-06,0.6383286549450778
Destin (Florida) (US),2024-10-07,0.8368936638846184
Destin (Florida) (US),2024-10-08,0.9447984793166034
Destin (Florida) (US),2024-10-09,0.9635276980774476
Destin (Florida) (US),2024-10-10,0.9387654965875037
Destin (Florida) (US),2024-10-11,0.9255879456899355
Destin (Florida) (US),2024-10-12,0.9041893075405536
Destin (Florida) (US),2024-10-13,0.6875808478731475
Destin (Florida) (US),2024-10-14,0.6384962291612323
Destin (Florida) (US),2024-10-15,0.6445390511459643
Destin (Florida) (US),2024-10-16,0.6275448130262612
Destin (Florida) (US),2024-10-17,0.6773763503393053
Destin (Florida) (US),2024-10-18,0.7600820642789375
Destin (Florida) (US),2024-10-19,0.7876399618784702
Destin (Florida) (US),2024-10-20,0.4789082150704437
Destin (Florida) (US),2024-10-21,0.5727247467152976
Destin (Florida) (US),2024-10-22,0.6138354269336904
Destin (Florida) (US),2024-10-23,0.6434766222569765
Destin (Florida) (US),2024-10-24,0.6551174101541322
Destin (Florida) (US),2024-10-25,0.678800896857265
Destin (Florida) (US),2024-10-26,0.6941108675702852
Destin (Florida) (US),2024-10-27,0.45116800173605015
Destin (Florida) (US),2024-10-28,0.49637414711947375
Destin (Florida) (US),2024-10-29,0.4861859844285478
Destin (Florida) (US),2024-10-30,0.44163174110533865
Destin (Florida) (US),2024-10-31,0.5047439917771882
Destin (Florida) (US),2024-11-01,0.7156785058754195
Destin (Florida) (US),2024-11-02,0.7380793009789522
Destin (Florida) (US),2024-11-03,0.4506904626001779
Destin (Florida) (US),2024-11-04,0.44380144617103023
Destin (Florida) (US),2024-11-05,0.45323784147492735
Destin (Florida) (US),2024-11-06,0.47112010327025394
Destin (Florida) (US),2024-11-07,0.5055007059442087
Destin (Florida) (US),2024-11-08,0.6146082508231098
Destin (Florida) (US),2024-11-09,0.643134202781193
